TransactionId,Hour,VoidsAmount,IsVoidFollowedByDrawerOpen,IsVoided,IsReturn,IsReceiptReprinted,NonScannedItems,ManualOverrideAmount,ReturnsAmount,PriceLookupTrxTotalAmount,VoidedItemsAmount,DiscountAmount,IsTrainingMode,TotalAmount,ItemCount,StoreId,BusinessDate,MaxWeightToPriceRatioItemId,IsFraud
tr6826,13,0,FALSE,FALSE,FALSE,TRUE,5,0,0,0,0,0,FALSE,34.27,19,30,09/02/2023,46930,FALSE
tr6827,7,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,9.39,5,24,09/02/2023,,FALSE
tr6828,8,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,51.51,6,27,09/02/2023,,FALSE
tr6829,21,0.1,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0.1,0,FALSE,12.67,9,40,09/06/2023,,FALSE
tr6830,16,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,2.01,4,2,09/03/2023,46770,FALSE
tr6831,8,0,FALSE,FALSE,FALSE,FALSE,13,0,0,0,0,0,FALSE,40.73,20,24,09/06/2023,40690,FALSE
tr6832,18,2.989999999,FALSE,FALSE,FALSE,FALSE,3,0,0,0,2.989999999,0,FALSE,13.53,9,27,09/06/2023,2.07E+11,FALSE
tr6833,12,0,FALSE,FALSE,FALSE,FALSE,17,0,0,0,0,0,FALSE,53.22,25,2,09/04/2023,40670,FALSE
tr6834,13,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,17.99,2,25,09/02/2023,,FALSE
tr6835,18,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,24.54,14,38,09/03/2023,,FALSE
tr6836,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,22.19,3,3,09/02/2023,,FALSE
tr6837,19,0.5,FALSE,FALSE,FALSE,FALSE,16,0,0,0,0.5,0,FALSE,42.92,24,35,09/07/2023,48800,FALSE
tr6838,12,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,59.89,6,40,09/07/2023,,FALSE
tr6839,7,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,7.96,3,3,09/02/2023,,FALSE
tr6840,14,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,27.13,21,32,09/04/2023,48010,FALSE
tr6841,9,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.54,4,12,09/02/2023,,FALSE
tr6842,17,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,32.24,14,15,09/06/2023,40800,FALSE
tr6843,21,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,2.16,4,4,09/02/2023,2.09E+11,FALSE
tr6844,18,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,20.88,4,19,09/02/2023,,FALSE
tr6845,16,0,FALSE,FALSE,FALSE,FALSE,12,0,0,0,0,0,FALSE,48.44,33,41,09/02/2023,46930,FALSE
tr6846,19,0,FALSE,FALSE,FALSE,FALSE,17,0,0,0,0,0,FALSE,53.6,28,10,09/05/2023,31120,FALSE
tr6847,20,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,14.61,4,24,09/05/2023,,FALSE
tr6848,12,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,26.61,7,20,09/03/2023,2.07E+11,FALSE
tr6849,21,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,26.61,19,34,09/06/2023,,FALSE
tr6850,15,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,14.25,8,41,09/02/2023,40110,FALSE
tr6851,19,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,49.08,23,7,09/02/2023,40500,FALSE
tr6852,8,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,20.63,11,19,09/05/2023,40110,FALSE
tr6853,12,0,FALSE,FALSE,FALSE,FALSE,12,0,0,0,0,0,FALSE,13.41,13,30,09/04/2023,40870,FALSE
tr6854,11,1.55,FALSE,FALSE,FALSE,FALSE,5,0,0,0,1.5,0,FALSE,20.99,11,33,09/03/2023,40110,FALSE
tr6855,18,6.389999998,FALSE,FALSE,FALSE,FALSE,1,0,0,0,5.990000002,0,FALSE,23.41,16,16,09/02/2023,2.01E+11,FALSE
tr6856,18,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,3.25,4,14,09/03/2023,46260,FALSE
tr6857,17,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,3.65,3,3,09/05/2023,,FALSE
tr6858,21,1.59,FALSE,FALSE,FALSE,FALSE,2,0,0,0,1.59,0,FALSE,16.47,13,17,09/06/2023,,FALSE
tr6859,9,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,18.62,6,18,09/03/2023,40110,FALSE
tr6860,9,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,11.15,11,43,09/07/2023,45620,FALSE
tr6861,21,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,2.24,2,22,09/03/2023,,FALSE
tr6862,15,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,20.11,3,35,09/03/2023,,FALSE
tr6863,18,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.56,4,24,09/03/2023,31120,FALSE
tr6864,9,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,26.47,13,45,09/03/2023,44250,FALSE
tr6865,12,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,38.24,20,20,09/03/2023,40220,FALSE
tr6866,18,0,FALSE,FALSE,FALSE,FALSE,17,0,0,0,0,0,FALSE,37.43,26,39,09/01/2023,940110,FALSE
tr6867,10,0,FALSE,FALSE,FALSE,FALSE,14,0,0,0,0,0,FALSE,19.73,13,24,09/04/2023,40870,FALSE
tr6868,13,0,FALSE,FALSE,FALSE,FALSE,22,0,0,0,0,0,FALSE,155.18,68,23,09/07/2023,46630,FALSE
tr6869,20,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,11.87,7,21,09/02/2023,46630,FALSE
tr6870,15,3.49,FALSE,FALSE,FALSE,FALSE,9,0,0,0,3.49,0,FALSE,8.84,9,2,09/02/2023,30350,FALSE
tr6871,9,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,10.28,2,43,09/03/2023,,FALSE
tr6872,7,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,5.69,10,35,09/04/2023,,FALSE
tr6873,10,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,10.16,4,10,09/06/2023,2.07E+11,FALSE
tr6874,12,6.620000001,FALSE,FALSE,FALSE,FALSE,10,0,0,0,6.620000001,0,FALSE,21.67,19,15,09/01/2023,40720,FALSE
tr6875,9,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,17.65,8,37,09/02/2023,48010,FALSE
tr6876,7,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,17.1,10,32,09/02/2023,46260,FALSE
tr6877,13,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,1.23,4,39,09/02/2023,,FALSE
tr6878,20,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,51.99,19,16,09/01/2023,46930,FALSE
tr6879,20,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,9.74,5,10,09/02/2023,,FALSE
tr6880,15,0,FALSE,FALSE,FALSE,FALSE,12,0,0,0,0,0,FALSE,52.86,26,18,09/03/2023,40110,FALSE
tr6881,17,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,3.01,6,6,09/03/2023,40870,FALSE
tr6882,19,3.290000001,FALSE,FALSE,FALSE,FALSE,9,0,0,0,3.290000001,0,FALSE,11.72,15,11,09/01/2023,47810,FALSE
tr6883,7,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,5.45,5,10,09/02/2023,,FALSE
tr6884,21,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,8.06,5,37,09/03/2023,,FALSE
tr6885,11,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,25.13,12,7,09/03/2023,46630,FALSE
tr6886,21,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,14.19,7,24,09/03/2023,,FALSE
tr6887,21,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,56.9,22,42,09/01/2023,40530,FALSE
tr6888,16,1.2,FALSE,FALSE,FALSE,FALSE,3,0,0,0,1.2,0,FALSE,14.14,13,4,09/02/2023,44250,FALSE
tr6889,13,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,6.61,11,26,09/05/2023,40870,FALSE
tr6890,16,0,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,0,FALSE,23.16,18,4,09/06/2023,40110,FALSE
tr6891,15,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,46.41,27,2,09/01/2023,40870,FALSE
tr6892,11,3,FALSE,FALSE,FALSE,FALSE,2,0,0,0,3,0,FALSE,9.34,9,18,09/06/2023,,FALSE
tr6893,15,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,0.5,4,28,09/05/2023,,FALSE
tr6894,10,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,18.66,16,20,09/03/2023,45620,FALSE
tr6895,21,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,10.03,5,22,09/02/2023,,FALSE
tr6896,7,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,27.4,12,10,09/03/2023,47720,FALSE
tr6897,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,41.56,7,36,09/05/2023,,FALSE
tr6898,18,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,20.19,10,29,09/02/2023,46930,FALSE
tr6899,7,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,8.97,7,20,09/03/2023,,FALSE
tr6900,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.3,12,41,09/01/2023,2.07E+11,FALSE
tr6901,21,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,2.86,2,15,09/05/2023,,FALSE
tr6902,18,5.540000001,FALSE,FALSE,FALSE,FALSE,11,0,0,0,5.540000001,0,FALSE,25.09,15,19,09/01/2023,40320,FALSE
tr6903,16,5.350000001,FALSE,FALSE,FALSE,FALSE,0,0,0,0,5.350000001,0,FALSE,6.52,4,30,09/06/2023,2.03E+11,FALSE
tr6904,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,1.6,3,7,09/02/2023,,FALSE
tr6905,8,3.79,FALSE,FALSE,FALSE,FALSE,1,0,0,0,3.79,0,FALSE,7.8,5,20,09/01/2023,,FALSE
tr6906,8,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,9.04,9,30,09/03/2023,,FALSE
tr6907,8,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,13.69,6,41,09/03/2023,2.07E+11,FALSE
tr6908,9,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,2.36,2,22,09/02/2023,2.07E+11,FALSE
tr6909,16,13.31,FALSE,FALSE,FALSE,FALSE,4,2.75,0,0,12.86,0,FALSE,59.66,43,35,09/05/2023,46930,FALSE
tr6910,11,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,7.45,4,39,09/06/2023,2.07E+11,FALSE
tr6911,9,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,30.66,18,17,09/02/2023,46770,FALSE
tr6912,12,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,30.88,21,45,09/05/2023,45620,FALSE
tr6913,19,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,1.24,3,19,09/03/2023,40110,FALSE
tr6914,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,1.05,3,23,09/02/2023,40690,FALSE
tr6915,8,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,24.76,14,31,09/01/2023,46930,FALSE
tr6916,11,6.100000002,FALSE,FALSE,FALSE,FALSE,8,0,0,0,6.100000002,0,FALSE,10.79,7,43,09/07/2023,44090,FALSE
tr6917,18,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,12.48,8,40,09/07/2023,2.07E+11,FALSE
tr6918,19,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,20.39,12,7,09/07/2023,40110,FALSE
tr6919,21,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,6.83,5,18,09/06/2023,,FALSE
tr6920,13,3.35,FALSE,FALSE,FALSE,FALSE,3,0,0,0,3.35,0,FALSE,17.54,7,9,09/02/2023,48010,FALSE
tr6921,10,14.17,FALSE,FALSE,FALSE,FALSE,7,0,0,0,14.17,0,FALSE,22.05,17,32,09/01/2023,45000,FALSE
tr6922,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,14.26,3,9,09/03/2023,,FALSE
tr6923,14,9.989999999,FALSE,FALSE,FALSE,FALSE,13,0,0,0,9.989999999,0,FALSE,90.36,36,14,09/05/2023,40870,FALSE
tr6924,19,0,FALSE,FALSE,FALSE,FALSE,12,0,0,0,0,0,FALSE,53.25,28,45,09/02/2023,47610,FALSE
tr6925,12,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,14.97,6,41,09/03/2023,2.07E+11,FALSE
tr6926,16,6.200000002,FALSE,FALSE,FALSE,FALSE,5,0,0,0,6.200000002,0,FALSE,11.9,6,33,09/07/2023,42550,FALSE
tr6927,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,6.55,6,35,09/03/2023,,FALSE
tr6928,19,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,6.71,4,2,09/03/2023,,FALSE
tr6929,15,3.499999999,FALSE,FALSE,FALSE,FALSE,2,0,0,0,3.499999999,0,FALSE,9.81,7,28,09/06/2023,,FALSE
tr6930,19,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,23.17,9,30,09/03/2023,40480,FALSE
tr6931,18,6.190000002,FALSE,FALSE,FALSE,FALSE,3,0,0,0,4.99,0,FALSE,6.9,6,11,09/04/2023,40110,FALSE
tr6932,13,0.1,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0.1,0,FALSE,6.06,7,41,09/02/2023,,FALSE
tr6933,17,0,FALSE,FALSE,FALSE,FALSE,14,0,0,0,0,0,FALSE,55.37,21,26,09/02/2023,46630,FALSE
tr6934,17,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,23.48,16,5,09/03/2023,40110,FALSE
tr6935,18,0,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,0,FALSE,86.44,35,15,09/04/2023,47090,FALSE
tr6936,19,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,31.58,10,20,09/07/2023,47090,FALSE
tr6937,7,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,7.36,5,34,09/03/2023,,FALSE
tr6938,20,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,105.44,8,34,09/02/2023,40480,FALSE
tr6939,9,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,68.73,29,41,09/03/2023,,FALSE
tr6940,20,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,16.21,13,17,09/04/2023,40110,FALSE
tr6941,15,0,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,0,FALSE,17.3,14,23,09/05/2023,40870,FALSE
tr6942,20,4,FALSE,FALSE,FALSE,FALSE,4,0,0,0,4,0,FALSE,32.83,20,31,09/07/2023,46630,FALSE
tr6943,13,3.990000002,FALSE,FALSE,FALSE,FALSE,1,0,0,0,3.990000002,0,FALSE,8.07,8,28,09/06/2023,,FALSE
tr6944,17,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,16.22,8,19,09/02/2023,48190,FALSE
tr6945,16,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,33.42,6,41,09/03/2023,2.01E+11,FALSE
tr6946,15,0,FALSE,FALSE,FALSE,FALSE,12,0,0,0,0,0,FALSE,52.72,26,12,09/05/2023,40110,FALSE
tr6947,8,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,2.17,5,26,09/04/2023,40110,FALSE
tr6948,20,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,21.91,14,10,09/03/2023,40110,FALSE
tr6949,7,3,FALSE,FALSE,FALSE,FALSE,4,0,0,0,3,0,FALSE,14.42,13,21,09/06/2023,44500,FALSE
tr6950,19,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,14.13,5,7,09/01/2023,48010,FALSE
tr6951,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,7.63,3,6,09/02/2023,,FALSE
tr6952,13,0.78,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0.78,0,FALSE,10.42,7,37,09/03/2023,,FALSE
tr6953,21,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,14.9,2,12,09/07/2023,,FALSE
tr6954,13,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,21.23,15,18,09/02/2023,,FALSE
tr6955,19,0.1,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0.1,0,FALSE,31.82,17,23,09/03/2023,40670,FALSE
tr6956,7,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,3.17,3,5,09/03/2023,,FALSE
tr6957,12,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,4.98,6,31,09/02/2023,2.09E+11,FALSE
tr6958,15,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,6.18,14,38,09/05/2023,45620,FALSE
tr6959,8,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,5.53,5,26,09/01/2023,2.07E+11,FALSE
tr6960,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,6.13,2,38,09/03/2023,,FALSE
tr6961,7,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,3.04,4,29,09/03/2023,,FALSE
tr6962,13,0,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,95.15,33,27,09/03/2023,45620,FALSE
tr6963,21,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,17.15,8,45,09/04/2023,40110,FALSE
tr6964,20,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,38.9,16,30,09/02/2023,2.04E+11,FALSE
tr6965,7,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,9.03,5,45,09/02/2023,40110,FALSE
tr6966,19,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,52.56,20,38,09/04/2023,47810,FALSE
tr6967,11,3.990000002,FALSE,FALSE,FALSE,FALSE,6,0,0,0,3.990000002,0,FALSE,17.02,12,34,09/07/2023,45620,FALSE
tr6968,7,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,8.12,5,25,09/01/2023,,FALSE
tr6969,10,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,36.94,20,24,09/02/2023,40930,FALSE
tr6970,20,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,1.32,3,10,09/02/2023,2.09E+11,FALSE
tr6971,19,0,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,1.62,2,41,09/01/2023,,FALSE
tr6972,17,0,FALSE,FALSE,FALSE,FALSE,19,0,0,0,0,0,FALSE,70.75,43,23,09/07/2023,40110,FALSE
tr6973,8,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.57,3,42,09/04/2023,,FALSE
tr6974,18,0,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,24.29,21,34,09/07/2023,2.03E+11,FALSE
tr6975,7,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,9.02,6,20,09/02/2023,,FALSE
tr6976,8,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,16.31,10,17,09/03/2023,,FALSE
tr6977,17,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,25.99,14,26,09/05/2023,48010,FALSE
tr6978,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,2.84,3,19,09/04/2023,2.07E+11,FALSE
tr6979,7,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,11.33,11,27,09/02/2023,,FALSE
tr6980,11,6.439999998,FALSE,FALSE,FALSE,FALSE,5,0,0,0,6.439999998,0,FALSE,32.94,20,27,09/03/2023,40480,FALSE
tr6981,19,0,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,0,FALSE,12.42,10,2,09/05/2023,40110,FALSE
tr6982,16,0,FALSE,FALSE,FALSE,FALSE,13,0,0,0,0,0,FALSE,26.63,18,40,09/04/2023,45620,FALSE
tr6983,21,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,14.12,4,40,09/02/2023,,FALSE
tr6984,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,4.27,4,3,09/01/2023,2.07E+11,FALSE
tr6985,20,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,35.41,20,38,09/03/2023,40110,FALSE
tr6986,12,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,0.69,2,40,09/02/2023,,FALSE
tr6987,7,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,7.73,4,14,09/02/2023,,FALSE
tr6988,20,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,10.49,2,26,09/01/2023,,FALSE
tr6989,12,14.86,FALSE,FALSE,FALSE,FALSE,3,0,0,0,14.86,0,FALSE,26.63,16,33,09/04/2023,42350,FALSE
tr6990,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,17.16,5,21,09/03/2023,,FALSE
tr6991,19,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,6.49,11,5,09/06/2023,47090,FALSE
tr6992,18,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,7.82,6,7,09/03/2023,30590,FALSE
tr6993,9,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,28.61,12,3,09/02/2023,40690,FALSE
tr6994,20,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,2.35,3,32,09/06/2023,,FALSE
tr6995,18,3.290000001,FALSE,FALSE,FALSE,FALSE,17,0,0,0,3.290000001,0,FALSE,168.02,73,37,09/05/2023,47090,FALSE
tr6996,10,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,16.17,12,15,09/07/2023,40110,FALSE
tr6997,17,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,6.25,16,28,09/04/2023,40670,FALSE
tr6998,20,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,47.42,17,39,09/02/2023,40690,FALSE
tr6999,17,0,FALSE,FALSE,FALSE,FALSE,15,0,0,0,0,0,FALSE,39.63,14,40,09/04/2023,,FALSE
tr7000,12,9.589999998,FALSE,FALSE,FALSE,FALSE,7,0,0,0,8.99,0,FALSE,19.38,13,28,09/07/2023,40110,FALSE
tr7001,20,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,1.19,2,12,09/03/2023,,FALSE
tr7002,9,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,14.02,12,40,09/02/2023,47090,FALSE
tr7003,21,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,4.2,5,2,09/02/2023,47090,FALSE
tr7004,14,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,16.26,13,42,09/03/2023,40650,FALSE
tr7005,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,12.46,11,12,09/05/2023,2.09E+11,FALSE
tr7006,9,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,2.27,2,46,09/02/2023,,FALSE
tr7007,13,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,10.28,2,27,09/03/2023,,FALSE
tr7008,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,0.82,3,7,09/04/2023,47610,FALSE
tr7009,9,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,4.4,2,27,09/02/2023,,FALSE
tr7010,20,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,12.27,2,21,09/02/2023,,FALSE
tr7011,17,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,164.69,47,31,09/03/2023,40110,FALSE
tr7012,8,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,9.89,7,7,09/02/2023,40110,FALSE
tr7013,8,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,0.9,3,4,09/01/2023,,FALSE
tr7014,11,0,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,0,FALSE,48.39,27,25,09/03/2023,2.03E+11,FALSE
tr7015,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,13.37,6,25,09/05/2023,,FALSE
tr7016,11,2.040000001,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1.989999999,0,FALSE,5.19,4,24,09/07/2023,2.07E+11,FALSE
tr7017,3,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,TRUE,4.88,2,14,09/04/2023,,FALSE
tr7018,3,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,TRUE,13.01,4,12,09/06/2023,,FALSE
tr7019,3,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,TRUE,6.22,2,5,09/05/2023,,FALSE
tr7020,9,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,21.04,24,20,09/07/2023,48750,FALSE
tr7021,14,0,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,60.52,28,43,09/03/2023,40110,FALSE
tr7022,10,2.489999999,FALSE,FALSE,FALSE,FALSE,5,0,0,0,2.489999999,0,FALSE,73.75,22,2,09/02/2023,2.04E+11,FALSE
tr7023,3,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,TRUE,5.78,2,19,09/07/2023,,FALSE
